Timestamp,Date,Open,High,Low,Close,Volume,symbol
1611456720.0,2021-01-24 02:52:00,139.23,139.4,139.17,139.18,275.54969,LTC/USDT
1611456780.0,2021-01-24 02:53:00,139.18,139.52,139.08,139.39,442.73032,LTC/USDT
1611456840.0,2021-01-24 02:54:00,139.38,139.54,139.24,139.48,398.01123,LTC/USDT
1611456900.0,2021-01-24 02:55:00,139.5,139.5,139.29,139.32,336.48284,LTC/USDT
1611456960.0,2021-01-24 02:56:00,139.32,139.41,139.12,139.27,294.44674,LTC/USDT
1611457020.0,2021-01-24 02:57:00,139.28,139.31,139.15,139.27,355.30188,LTC/USDT
1611457080.0,2021-01-24 02:58:00,139.27,139.3,139.22,139.27,27.95269,LTC/USDT
1611457140.0,2021-01-24 02:59:00,139.26,139.26,139.03,139.08,327.64676,LTC/USDT
1611457200.0,2021-01-24 03:00:00,139.09,139.34,139.09,139.2,618.13619,LTC/USDT
1611457260.0,2021-01-24 03:01:00,139.19,139.19,138.87,139.0,619.94448,LTC/USDT
1611457320.0,2021-01-24 03:02:00,138.99,138.99,138.8,138.89,269.38064,LTC/USDT
1611457380.0,2021-01-24 03:03:00,138.91,139.36,138.91,139.36,951.41453,LTC/USDT
1611457440.0,2021-01-24 03:04:00,139.33,139.36,138.89,138.96,3015.78713,LTC/USDT
1611457500.0,2021-01-24 03:05:00,138.96,138.96,138.67,138.8,596.39491,LTC/USDT
1611457560.0,2021-01-24 03:06:00,138.8,139.14,138.74,139.12,486.06295,LTC/USDT
1611457620.0,2021-01-24 03:07:00,139.09,139.09,138.92,139.02,386.16128,LTC/USDT
1611457680.0,2021-01-24 03:08:00,139.03,139.08,138.95,138.98,206.44595,LTC/USDT
1611457740.0,2021-01-24 03:09:00,138.98,139.05,138.85,138.97,330.78724,LTC/USDT
1611457800.0,2021-01-24 03:10:00,138.94,139.03,138.87,138.92,383.2346,LTC/USDT
1611457860.0,2021-01-24 03:11:00,138.94,139.11,138.89,138.94,329.30726,LTC/USDT
1611457920.0,2021-01-24 03:12:00,138.94,139.11,138.91,139.1,326.92046,LTC/USDT
1611457980.0,2021-01-24 03:13:00,139.09,139.09,138.94,138.99,156.39752,LTC/USDT
1611458040.0,2021-01-24 03:14:00,138.97,139.07,138.9,138.99,296.65935,LTC/USDT
1611458100.0,2021-01-24 03:15:00,138.97,139.0,138.88,138.94,450.29074,LTC/USDT
1611458160.0,2021-01-24 03:16:00,138.93,139.02,138.86,139.01,148.40103,LTC/USDT
1611458220.0,2021-01-24 03:17:00,139.0,139.0,138.8,138.8,161.3049,LTC/USDT
1611458280.0,2021-01-24 03:18:00,138.8,139.15,138.78,139.03,481.47034,LTC/USDT
1611458340.0,2021-01-24 03:19:00,139.03,139.08,138.78,138.82,440.31141,LTC/USDT
1611458400.0,2021-01-24 03:20:00,138.81,139.06,138.81,138.95,152.90654,LTC/USDT
1611458460.0,2021-01-24 03:21:00,138.95,139.02,138.85,138.85,152.97465,LTC/USDT
1611458520.0,2021-01-24 03:22:00,138.85,138.87,138.78,138.86,307.50115,LTC/USDT
1611458580.0,2021-01-24 03:23:00,138.84,138.91,138.72,138.87,241.50942,LTC/USDT
1611458640.0,2021-01-24 03:24:00,138.87,138.87,138.78,138.82,81.34111,LTC/USDT
1611458700.0,2021-01-24 03:25:00,138.86,138.97,138.84,138.88,34.34172,LTC/USDT
1611458760.0,2021-01-24 03:26:00,138.88,138.92,138.83,138.89,108.83805,LTC/USDT
1611458820.0,2021-01-24 03:27:00,138.89,138.89,138.76,138.84,453.80509,LTC/USDT
1611458880.0,2021-01-24 03:28:00,138.83,138.87,138.8,138.82,389.18383,LTC/USDT
1611458940.0,2021-01-24 03:29:00,138.83,139.08,138.82,138.87,880.45033,LTC/USDT
1611459000.0,2021-01-24 03:30:00,138.88,138.89,138.84,138.86,157.00055,LTC/USDT
1611459060.0,2021-01-24 03:31:00,138.85,138.85,138.52,138.55,507.03295,LTC/USDT
1611459120.0,2021-01-24 03:32:00,138.55,138.62,138.42,138.45,451.24494,LTC/USDT
1611459180.0,2021-01-24 03:33:00,138.45,138.75,138.45,138.75,174.96657,LTC/USDT
1611459240.0,2021-01-24 03:34:00,138.75,138.86,138.72,138.86,298.94137,LTC/USDT
1611459300.0,2021-01-24 03:35:00,138.84,138.85,138.68,138.76,114.3554,LTC/USDT
1611459360.0,2021-01-24 03:36:00,138.74,138.77,138.64,138.7,226.49669,LTC/USDT
1611459420.0,2021-01-24 03:37:00,138.69,138.89,138.63,138.88,257.98623,LTC/USDT
1611459480.0,2021-01-24 03:38:00,138.87,139.0,138.83,138.97,190.04,LTC/USDT
1611459540.0,2021-01-24 03:39:00,138.98,139.05,138.91,139.05,200.84238,LTC/USDT
1611459600.0,2021-01-24 03:40:00,139.05,139.05,138.93,138.97,306.14696,LTC/USDT
1611459660.0,2021-01-24 03:41:00,138.98,139.17,138.9,139.1,624.50639,LTC/USDT
1611459720.0,2021-01-24 03:42:00,139.12,139.28,139.12,139.22,1160.22487,LTC/USDT
1611459780.0,2021-01-24 03:43:00,139.2,139.2,139.06,139.17,313.00033,LTC/USDT
1611459840.0,2021-01-24 03:44:00,139.17,139.68,139.16,139.59,1721.05549,LTC/USDT
1611459900.0,2021-01-24 03:45:00,139.61,139.97,139.59,139.95,1372.77946,LTC/USDT
1611459960.0,2021-01-24 03:46:00,139.94,139.99,139.73,139.84,959.25386,LTC/USDT
1611460020.0,2021-01-24 03:47:00,139.83,139.83,139.58,139.69,491.50081,LTC/USDT
1611460080.0,2021-01-24 03:48:00,139.67,139.67,139.5,139.51,164.1179,LTC/USDT
1611460140.0,2021-01-24 03:49:00,139.5,139.7,139.47,139.63,506.63518,LTC/USDT
1611460200.0,2021-01-24 03:50:00,139.64,139.76,139.5,139.73,528.32125,LTC/USDT
1611460260.0,2021-01-24 03:51:00,139.72,139.75,139.56,139.71,320.18087,LTC/USDT
1611460320.0,2021-01-24 03:52:00,139.71,139.71,139.42,139.51,383.99218,LTC/USDT
1611460380.0,2021-01-24 03:53:00,139.51,139.75,139.49,139.75,408.3805,LTC/USDT
1611460440.0,2021-01-24 03:54:00,139.73,139.73,139.51,139.57,253.10916,LTC/USDT
1611460500.0,2021-01-24 03:55:00,139.57,139.93,139.57,139.91,672.1541,LTC/USDT
1611460560.0,2021-01-24 03:56:00,139.9,140.07,139.7,140.02,1291.68652,LTC/USDT
1611460620.0,2021-01-24 03:57:00,140.03,140.45,139.95,140.4,986.74623,LTC/USDT
1611460680.0,2021-01-24 03:58:00,140.41,140.67,140.37,140.62,1446.35077,LTC/USDT
1611460740.0,2021-01-24 03:59:00,140.62,140.75,140.54,140.68,1253.69385,LTC/USDT
1611460800.0,2021-01-24 04:00:00,140.67,141.07,140.58,140.79,2977.95818,LTC/USDT
1611460860.0,2021-01-24 04:01:00,140.8,141.32,140.75,141.28,2079.85199,LTC/USDT
1611460920.0,2021-01-24 04:02:00,141.27,141.54,141.17,141.43,2226.45628,LTC/USDT
1611460980.0,2021-01-24 04:03:00,141.43,141.54,140.84,141.14,3108.26504,LTC/USDT
1611461040.0,2021-01-24 04:04:00,141.14,141.18,140.7,140.75,1704.14636,LTC/USDT
1611461100.0,2021-01-24 04:05:00,140.71,141.34,140.71,141.18,1592.55439,LTC/USDT
1611461160.0,2021-01-24 04:06:00,141.18,141.24,140.91,140.95,974.83952,LTC/USDT
1611461220.0,2021-01-24 04:07:00,140.93,141.03,140.8,140.88,1065.81329,LTC/USDT
1611461280.0,2021-01-24 04:08:00,140.9,141.1,140.82,141.0,529.48685,LTC/USDT
1611461340.0,2021-01-24 04:09:00,140.99,141.15,140.86,141.15,230.03315,LTC/USDT
1611461400.0,2021-01-24 04:10:00,141.14,141.17,140.88,140.91,739.77833,LTC/USDT
1611461460.0,2021-01-24 04:11:00,140.92,141.19,140.91,141.14,883.13768,LTC/USDT
1611461520.0,2021-01-24 04:12:00,141.15,141.36,140.95,141.12,819.1968,LTC/USDT
1611461580.0,2021-01-24 04:13:00,141.11,141.11,140.96,141.07,493.50494,LTC/USDT
1611461640.0,2021-01-24 04:14:00,141.06,141.06,140.82,140.89,377.08205,LTC/USDT
1611461700.0,2021-01-24 04:15:00,140.9,141.08,140.88,140.99,351.31166,LTC/USDT
1611461760.0,2021-01-24 04:16:00,141.0,141.19,140.87,140.87,668.98606,LTC/USDT
1611461820.0,2021-01-24 04:17:00,140.86,140.86,140.49,140.72,895.66148,LTC/USDT
1611461880.0,2021-01-24 04:18:00,140.7,140.72,140.3,140.36,600.48027,LTC/USDT
1611461940.0,2021-01-24 04:19:00,140.37,140.56,140.21,140.22,471.64183,LTC/USDT
1611462000.0,2021-01-24 04:20:00,140.22,140.44,140.22,140.31,864.27137,LTC/USDT
1611462060.0,2021-01-24 04:21:00,140.33,140.42,140.25,140.3,209.7135,LTC/USDT
1611462120.0,2021-01-24 04:22:00,140.3,140.34,140.07,140.16,267.73637,LTC/USDT
1611462180.0,2021-01-24 04:23:00,140.16,140.37,139.99,140.37,1035.50846,LTC/USDT
1611462240.0,2021-01-24 04:24:00,140.35,140.49,140.27,140.41,405.70264,LTC/USDT
1611462300.0,2021-01-24 04:25:00,140.41,140.46,140.26,140.3,248.80564,LTC/USDT
1611462360.0,2021-01-24 04:26:00,140.3,140.37,140.17,140.23,562.72943,LTC/USDT
1611462420.0,2021-01-24 04:27:00,140.21,140.32,140.16,140.32,1286.20191,LTC/USDT
1611462480.0,2021-01-24 04:28:00,140.31,140.37,140.23,140.24,114.35417,LTC/USDT
1611462540.0,2021-01-24 04:29:00,140.22,140.39,140.19,140.33,558.16142,LTC/USDT
1611462600.0,2021-01-24 04:30:00,140.31,140.69,140.31,140.58,880.83539,LTC/USDT
1611462660.0,2021-01-24 04:31:00,140.57,140.59,140.27,140.27,251.25232,LTC/USDT
1611462720.0,2021-01-24 04:32:00,140.27,140.43,140.13,140.31,564.16452,LTC/USDT
1611462780.0,2021-01-24 04:33:00,140.33,140.39,140.21,140.25,375.38449,LTC/USDT
1611462840.0,2021-01-24 04:34:00,140.24,140.35,140.17,140.21,921.07117,LTC/USDT
1611462900.0,2021-01-24 04:35:00,140.21,140.3,140.18,140.2,254.4904,LTC/USDT
1611462960.0,2021-01-24 04:36:00,140.2,140.38,140.2,140.27,400.69771,LTC/USDT
1611463020.0,2021-01-24 04:37:00,140.27,140.31,140.2,140.2,51.73008,LTC/USDT
1611463080.0,2021-01-24 04:38:00,140.19,140.31,140.19,140.2,1138.83516,LTC/USDT
1611463140.0,2021-01-24 04:39:00,140.21,140.28,140.21,140.21,103.79884,LTC/USDT
1611463200.0,2021-01-24 04:40:00,140.22,140.35,140.19,140.24,388.5974,LTC/USDT
1611463260.0,2021-01-24 04:41:00,140.25,140.35,140.25,140.31,110.10779,LTC/USDT
1611463320.0,2021-01-24 04:42:00,140.32,140.34,140.18,140.29,419.837,LTC/USDT
1611463380.0,2021-01-24 04:43:00,140.31,140.39,140.15,140.15,512.6183,LTC/USDT
1611463440.0,2021-01-24 04:44:00,140.15,140.4,140.01,140.4,464.48319,LTC/USDT
1611463500.0,2021-01-24 04:45:00,140.4,140.84,140.4,140.72,1356.81642,LTC/USDT
1611463560.0,2021-01-24 04:46:00,140.73,140.89,140.57,140.86,1837.79706,LTC/USDT
1611463620.0,2021-01-24 04:47:00,140.85,140.85,140.63,140.71,1336.22617,LTC/USDT
1611463680.0,2021-01-24 04:48:00,140.72,140.75,140.6,140.7,750.48083,LTC/USDT
1611463740.0,2021-01-24 04:49:00,140.72,140.98,140.66,140.92,668.61128,LTC/USDT
1611463800.0,2021-01-24 04:50:00,140.91,141.51,140.91,141.21,2810.53666,LTC/USDT
1611463860.0,2021-01-24 04:51:00,141.23,141.26,140.99,141.03,866.35347,LTC/USDT
1611463920.0,2021-01-24 04:52:00,141.02,141.07,140.79,140.92,758.68916,LTC/USDT
1611463980.0,2021-01-24 04:53:00,140.92,141.11,140.84,141.11,424.91955,LTC/USDT
1611464040.0,2021-01-24 04:54:00,141.1,141.16,141.01,141.11,595.19776,LTC/USDT
1611464100.0,2021-01-24 04:55:00,141.11,141.27,141.09,141.26,470.08903,LTC/USDT
1611464160.0,2021-01-24 04:56:00,141.25,141.29,141.16,141.27,528.82818,LTC/USDT
1611464220.0,2021-01-24 04:57:00,141.28,141.65,141.26,141.62,775.36042,LTC/USDT
1611464280.0,2021-01-24 04:58:00,141.63,141.85,141.42,141.49,1602.29333,LTC/USDT
1611464340.0,2021-01-24 04:59:00,141.5,141.61,141.42,141.49,1144.64852,LTC/USDT
1611464400.0,2021-01-24 05:00:00,141.49,141.8,141.49,141.72,1087.93311,LTC/USDT
1611464460.0,2021-01-24 05:01:00,141.72,141.88,141.68,141.8,467.95085,LTC/USDT
1611464520.0,2021-01-24 05:02:00,141.81,141.84,141.54,141.63,1234.58773,LTC/USDT
1611464580.0,2021-01-24 05:03:00,141.65,141.95,141.65,141.9,2710.74582,LTC/USDT
1611464640.0,2021-01-24 05:04:00,141.9,142.1,141.79,142.02,4115.49575,LTC/USDT
1611464700.0,2021-01-24 05:05:00,142.03,142.48,142.03,142.22,1610.80077,LTC/USDT
1611464760.0,2021-01-24 05:06:00,142.21,142.36,142.06,142.21,998.94663,LTC/USDT
1611464820.0,2021-01-24 05:07:00,142.2,142.3,141.96,142.07,1584.23108,LTC/USDT
1611464880.0,2021-01-24 05:08:00,142.08,142.36,142.06,142.32,1697.93411,LTC/USDT
1611464940.0,2021-01-24 05:09:00,142.31,142.46,142.2,142.28,477.57661,LTC/USDT
1611465000.0,2021-01-24 05:10:00,142.28,142.48,142.27,142.42,805.85178,LTC/USDT
1611465060.0,2021-01-24 05:11:00,142.43,142.57,142.35,142.36,855.51889,LTC/USDT
1611465120.0,2021-01-24 05:12:00,142.36,142.58,142.32,142.55,669.51694,LTC/USDT
1611465180.0,2021-01-24 05:13:00,142.54,142.54,142.36,142.38,589.99686,LTC/USDT
1611465240.0,2021-01-24 05:14:00,142.37,142.48,142.28,142.45,548.07035,LTC/USDT
1611465300.0,2021-01-24 05:15:00,142.46,142.63,142.34,142.34,1263.47011,LTC/USDT
1611465360.0,2021-01-24 05:16:00,142.36,142.5,142.23,142.31,1356.40514,LTC/USDT
1611465420.0,2021-01-24 05:17:00,142.3,142.35,142.1,142.1,417.63125,LTC/USDT
1611465480.0,2021-01-24 05:18:00,142.12,142.35,142.09,142.25,678.52156,LTC/USDT
1611465540.0,2021-01-24 05:19:00,142.25,142.42,142.22,142.29,643.57023,LTC/USDT
1611465600.0,2021-01-24 05:20:00,142.27,142.36,142.1,142.12,1467.54845,LTC/USDT
1611465660.0,2021-01-24 05:21:00,142.12,142.31,142.12,142.29,612.81419,LTC/USDT
1611465720.0,2021-01-24 05:22:00,142.28,142.48,142.28,142.29,493.14479,LTC/USDT
1611465780.0,2021-01-24 05:23:00,142.32,142.45,142.14,142.15,975.08071,LTC/USDT
1611465840.0,2021-01-24 05:24:00,142.18,142.44,142.18,142.4,340.33044,LTC/USDT
1611465900.0,2021-01-24 05:25:00,142.39,142.4,142.18,142.23,173.05308,LTC/USDT
1611465960.0,2021-01-24 05:26:00,142.24,142.42,142.19,142.23,345.5187,LTC/USDT
1611466020.0,2021-01-24 05:27:00,142.24,142.38,142.24,142.38,447.78096,LTC/USDT
1611466080.0,2021-01-24 05:28:00,142.36,142.65,142.33,142.49,823.80524,LTC/USDT
1611466140.0,2021-01-24 05:29:00,142.5,142.55,142.32,142.45,662.8112,LTC/USDT
